"","U49","U50","U51","U52","U53","U54","U55","U56","U57","U58","U59","U60"
"FEK30_RS09180",5070.41049883645,5366.39148563046,5730.85728980567,506.902640967,437.540614188734,469.703747507094,4124.80763628125,4665.98307817824,5177.99789785625,377.41149606664,360.839381369607,401.570602061846
"FEK30_RS09185",182.146199399393,240.840848402912,280.224910225986,4489.39425934687,4023.47130003988,4268.77817587329,476.078323329001,473.888906377478,464.869869550805,5285.34670752148,5548.94477249022,5102.88496766394
"FEK30_RS09190",25763.5679817142,24835.9084976202,25073.2527803122,3189.07878904021,3441.66910653529,3875.05591693352,7485.36050683891,8365.05052238243,9154.67418545226,2495.99031432307,2349.61311463251,2704.88816104259
"FEK30_RS09195",36871.1130673105,38332.2866047092,39910.5600668483,4442.00988203908,4868.43197888986,3873.08237177593,25130.9732005493,28554.5405837029,33312.4117397758,2337.41405547155,2404.48730626936,2641.2245290084
"FEK30_RS09205",5262.00131598248,5530.04891674105,5592.46400592106,861.7344896439,798.19456247836,680.873079369527,3842.05144045207,4464.58029296781,4775.92623875353,623.204697286511,625.233213801715,628.474316235002
"FEK30_RS09210",51662.0590740946,50960.3512672595,50655.3802442251,5734.61161650493,6127.94653676286,5514.08517031437,32168.2599913139,37585.7695494737,42838.166259694,4425.86338454619,4860.52309559152,4727.43277874433
"FEK30_RS09215",43679.3332315279,42423.7223824738,38692.5272515409,2196.21079010268,2354.15873938504,2045.57955584497,23877.0894950832,28360.4283970521,29985.7377083762,1866.4425666825,2060.27646782001,2190.68190230487
"FEK30_RS09220",66468.5212386053,63618.4317032012,57908.5636567615,3280.54165686687,3767.44662905625,3250.42887455539,33838.5993078894,40070.0410086756,44797.1442012046,2470.61811290683,2657.24115865729,3065.6487425697
"FEK30_RS09225",94469.1143951654,97917.1700931151,99680.1265783314,5650.86248451908,6299.15808144541,5574.27829762095,76058.7065547665,86274.2093804797,93474.7284713964,3209.58347915496,3987.52459227796,4182.2109044002
"FEK30_RS09230",26392.9842929721,26910.5701679871,28936.2305304827,1406.10384755194,1693.09194186075,1492.00013914018,21572.581330354,24191.1173457503,26763.455507332,905.470438042234,939.512674994598,1160.63698400802
"FEK30_RS09235",6887.82479951039,6728.5358685858,6546.60403767212,803.330489706398,699.113807453738,649.296356848041,3852.8919335829,3932.36659811311,4083.51480147523,455.11386290389,586.987565085121,494.617448881054
"FEK30_RS09240",1968.52818462011,2043.93123570424,2090.51221371042,275.490565742935,314.680477958202,261.49473338105,2088.60167654013,2085.1111880609,2023.40727430798,275.922690401661,295.988063980599,249.757325672611
"FEK30_RS09245",24236.9129845259,22162.3606819665,20441.8054910558,2368.11690312627,2557.86877171566,2428.44731641798,17260.7751875659,16727.367070305,16956.3323821593,1977.44594787857,1958.84235600644,2190.68190230487
"FEK30_RS09250",109544.073549902,108269.038606813,110197.156567948,12977.8095710182,13350.5372550378,10363.08562252,116028.508102568,111779.457116607,114872.607010703,6769.6204903718,7398.03874522295,7990.60202070217
"FEK30_RS09255",437.150878558544,453.095245956814,530.364323955317,656.769508731157,609.544804911479,606.865135959795,563.70564280322,510.341899175745,516.250223553789,604.175546224328,683.433114022619,638.26872116334
"FEK30_RS09260",3231.40850045591,3469.68047179863,3682.46477119057,1694.81796045054,1555.17153086648,1413.05833283647,2926.02977089684,2965.45096413906,2962.93374750539,1785.56867466822,1734.35702658295,1771.15489120773
"FEK30_RS09265",823.030975063926,878.318702335842,1021.18770965789,167.498263971704,208.465908571806,168.738110974187,1373.12912990528,1188.36756522352,1257.59533131112,77.7023668372495,94.7826946454727,101.208850926156
"FEK30_RS09270",32150.8280406529,38657.4574831167,44937.4167386322,8657.01553790598,8313.27166958594,6787.02179696174,44315.0325444102,41049.715190129,40513.81691194,5661.1724409996,5834.95571071866,6190.06391470943
"FEK30_RS09295",1876.78046936708,2209.7326506285,2489.35993869465,5443.69357908039,4776.48503822701,4364.49511601654,3078.70004915605,3007.37190585707,2959.67150280679,4143.59764379047,4446.47237687709,4379.73140378834
"FEK30_RS09300",748.823264197506,803.27926885719,721.192330305529,937.76988578895,709.418205976299,671.992126160359,1227.68584706663,1168.31841918447,990.091266025749,567.703006688476,600.290399421327,564.810684200807
"FEK30_RS09305",2860.36994612381,2689.98502489187,2701.67758539962,4892.71244759452,4715.45129313184,3793.15379289342,3885.4134129754,3334.53751622152,3060.80108846346,2830.5862204998,3046.34906299133,3444.36573313209
"FEK30_RS09310",872.277910457095,938.350249118764,909.44157981317,980.746414044848,830.693050126437,870.333414498438,1113.8606691929,1127.30880228642,1155.65018447981,981.587042290968,881.312774773694,889.658447657341
"FEK30_RS09315",2216.78670824595,2436.99493487813,2472.16822641085,1643.02573409086,1529.80685758017,1443.64828277916,2496.02354337387,2537.12829875942,2718.26539511023,1460.48734402259,1589.6887031767,1637.29802385379
"FEK30_RS09320",1494.27345062836,1480.77815397873,1499.11731114761,824.267772702861,844.960678849982,717.383664784994,1542.9635222883,1448.09513891118,1508.78817310349,648.576898702756,675.11884256249,648.063126091678
"FEK30_RS09325",345.403163305516,414.50353731065,499.419241844472,120.11388666392,158.529208039396,172.685201289373,924.152039403355,818.369688321105,744.607352455938,90.3884675453718,84.8055688933177,115.900458318663
"FEK30_RS09330",36176.9336629329,45312.3832407663,54294.8657347061,14189.9680602871,14821.6883056434,13651.0118550696,97493.0715977024,88488.7286929744,83736.1124848944,8962.73015028845,9454.98950445891,9890.71657679969
"FEK30_RS09335",566.677064798113,472.391100279896,386.813526385564,223.698339383263,219.562953134564,218.076739914008,359.543022172566,303.471165045577,293.602022874193,218.835237215111,204.531077919178,264.448933065118
"FEK30_RS09340",377.784709865409,283.005863405202,285.382423911127,30.8549433632087,56.2778688539857,68.0873079369527,130.085917569974,143.989321553157,128.043104420134,39.6440647128824,44.8970658846976,34.2804172491819
"FEK30_RS09345",114.010028512954,148.649544414854,134.954941427852,112.400150823117,90.3616485824559,76.9682611461204,116.535301156435,157.659193852507,130.489787944086,95.1457553109177,69.8398802650852,79.9876402480912
"FEK30_RS09350",139.645419539535,183.667946704891,184.81090705088,315.161207209917,330.533398762141,260.507960802254,261.075209567517,198.668810750558,199.812487789381,377.41149606664,375.805069997839,380.349391383781
"FEK30_RS09355",223.29774815259,207.96642992655,231.228530217148,282.102339320765,227.489413536534,228.931238280768,191.515378644684,196.846161110645,186.763508994972,250.550488985417,212.845349379307,270.978536350676
"FEK30_RS09360",160.558501692799,200.105155943072,184.81090705088,133.33743381958,116.518967908956,118.41270945557,149.056780548928,140.34402227333,153.325500834301,101.488805664979,111.411237565731,106.106053390325
"FEK30_RS09375",712.394024317627,784.698075805333,759.014097329895,806.636376495313,779.171057513633,844.677327449731,711.859048924579,779.182721062968,795.987706458922,1257.50973269263,1142.38089862175,1080.64934375993
"FEK30_RS09380",636.162466791215,653.915063171111,676.493878367642,4729.62203267471,4584.66469649934,5392.71214312241,1047.01096155277,994.255378572746,986.013460152497,6971.01233911324,6930.77668916369,6769.56620630274
"FEK30_RS09390",2460.9975385518,2902.954083717,3161.55588899134,1216.5663383208,1223.84548606414,1197.94191065885,3620.7247056976,3586.97449134952,3455.53269699432,954.629078286208,1163.99800441809,1110.03255854494
"FEK30_RS09405",737.354799790878,782.554091991658,907.72240858479,1647.43358314275,1639.98465716755,1563.04776481352,1065.98182453173,1117.2842292669,995.800194248303,1715.79512077355,1636.24862335342,1661.78403617463
"FEK30_RS09410",179.447737186069,195.102527044495,223.492259689437,292.019999687511,325.777522520959,351.291038051524,215.906488189054,220.540606429518,201.443610138682,367.896920535549,392.433612918098,297.09694949291
"FEK30_RS09415",5801.01914309401,7180.20179200017,8943.12873003423,11867.0316099427,12215.4681254757,12070.2021838378,9541.44070398655,9732.03775231747,9480.08309413782,16082.8041727221,16349.183399198,16629.267167496
"FEK30_RS09420",1073.31334534976,1240.65196684705,1286.79966444264,1345.49592308849,1337.19386981231,1150.57682687662,1808.55560399366,1812.62506689385,1581.37311764739,1213.1083802142,1287.049222028,1176.96099222191
"FEK30_RS09425",1350.58033776884,1302.82749744365,1311.72764725416,571.918414482333,527.109616730993,453.915386246351,1413.7809791459,1284.96799613893,1316.31573588596,374.23997088961,395.759321502149,475.028639024378
"FEK30_RS09430",754.220188624155,711.087964869132,759.014097329895,564.204678641531,686.431470810586,633.507995587299,942.219527954741,827.482936520672,865.310406304218,475.728776554589,490.542016147622,478.293440667158
"FEK30_RS09435",4322.26185019227,4638.86631152315,4307.3835127068,1121.79758370523,1016.96486957273,915.724953123073,4756.26636115217,4764.40615873356,4499.451000547,700.907064123761,733.318742783394,688.873146626418
"FEK30_RS09440",24911.528537857,24890.2227542333,24865.2330616782,7693.90052006868,7248.7480376014,6567.95828446894,27875.4247115047,27305.1142555423,25969.914484397,6081.39952695616,6169.18942341586,5954.99819642932
"FEK30_RS09445",2579.05526038474,2502.02911055963,2506.55165097845,1390.67637587034,1462.43194416343,1321.2884830084,2133.7703979186,2352.12936030821,2321.90266423007,1190.90770397499,1178.96369304632,1278.16984314807
"FEK30_RS09450",4300.67415248568,4051.41474657599,3707.39275400208,1851.29660179252,1672.48314481563,1490.02659398259,2487.89317352575,2561.73406889825,2745.1789138737,1071.97550983634,1203.90650742671,1283.06704561224
"FEK30_RS09455",624.694002384586,665.349643510715,586.237388877677,350.423999625013,308.339309636626,264.455051117439,401.098245840752,487.558778676828,469.763236598708,287.023028521268,231.136746591591,269.346135529287
"FEK30_RS09460",1863.28815830046,1919.58017451104,1984.78318316504,5420.55237155799,4801.84971151331,4777.95282653224,2325.28577656328,2313.85371787003,2480.93709328693,4969.77995240694,5000.20285612169,4977.19010441694
"FEK30_RS09465",4825.52505297726,7029.40826377164,8577.80484400342,13831.8303248213,13692.1676983627,11942.908521173,9346.31182763159,9472.31017862981,10121.9297385878,10228.1686959237,10421.1078481259,10395.1284306091
"FEK30_RS09470",230.718519239232,462.385842482742,746.979898731233,1466.71177201538,1355.42472873684,1219.65090739237,486.015442032263,554.996815353623,623.088737433009,1045.01754583158,1097.48383273705,1085.54654622409
"FEK30_RS09475",1575.90193258142,2839.34923057795,5326.85205113631,17463.8979435761,18307.7455904297,15113.4088168459,4329.87363133947,4982.21279070321,5789.66877884415,12088.2682122521,13244.6344359858,13295.9046902184
"FEK30_RS09480",327.188543365577,262.995347810895,256.156513028662,68.3216603042478,79.2646040196982,81.9021240401025,189.708629789545,185.910263271164,182.68570312172,69.773553894673,54.8741916368526,78.3552394267016
"FEK30_RS09485",138.296188432873,141.502931702601,175.355465294789,51.7922263596717,49.9367005324098,47.3650837822279,184.28838322413,176.797015071597,178.607897248467,57.0874531865506,38.2456487165943,13.0592065711169
"FEK30_RS09490",4098.96410203968,4257.23719268886,4242.91459164254,805.534414232341,760.940198589102,820.008012979821,3084.12029572146,3052.02682203495,3043.6743037958,769.094855429918,804.821477340505,811.303208230639
"FEK30_RS09495",2751.7568420375,2810.04811845771,2926.88901631743,234.71796201298,206.087970451215,229.918010859565,2820.33496287124,2732.15181023015,2829.18171486271,180.776935090744,167.94828349461,195.888098566754
"FEK30_RS09500",157.860039479474,157.940140940782,142.691211955564,80.443245196937,81.6425421402891,80.9153514613061,150.863529404067,134.87607335359,150.063256135698,77.7023668372495,86.4684231853436,86.5172435336497
