"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FEK30_RS05395",1195.59007083216,-1.38531573368031,0.137725555901567,-10.0585234498556,8.42524560332626e-24,1.93455803475884e-23
"FEK30_RS05400",891.436122756011,1.80898801729319,0.108099872786327,16.7344139328348,7.35777645347007e-63,3.12510110671665e-62
"FEK30_RS05405",24652.820955771,3.70883060673334,0.122313983740955,30.3222125001517,5.84242978377017e-202,9.03478506341033e-201
"FEK30_RS05410",19068.3469335753,-1.43269829113284,0.112816053890147,-12.6994185821098,5.95706217531875e-37,1.7189502091461e-36
"FEK30_RS05415",5616.86033154182,2.0609426952046,0.125298135000311,16.4483110239389,8.62397472244194e-61,3.58670211710475e-60
"FEK30_RS05420",38883.3023309994,-1.89102237868011,0.0857074579591838,-22.0636852813983,7.05910147713489e-108,4.96442840062828e-107
"FEK30_RS05425",526.070870352979,0.374250783171238,0.136596218465838,2.73983267893201,0.00614704693340384,0.00745799062271233
"FEK30_RS05430",1592.36543381399,-0.271250213077326,0.109734671329048,-2.47187338142165,0.0134407111791289,0.0159815423068742
"FEK30_RS05435",1380.80724052756,0.951286692879871,0.100478083215701,9.46760390360653,2.86336323148982e-21,6.21765219933282e-21
"FEK30_RS05440",623.868119287224,-0.371340654585702,0.0874540822059821,-4.24612145275365,2.17502762250617e-05,2.99012883860254e-05
"FEK30_RS05445",243.337437774344,0.203666147160141,0.128367324077516,1.58658871035713,0.112605826030408,0.12497371413922
"FEK30_RS05450",45.4426755417359,0.598729506808347,0.253833978679045,2.3587445224006,0.0183368747747189,0.0215560321270215
"FEK30_RS05455",1010.66036150034,0.156203106462925,0.0754805938046401,2.06944723920975,0.0385041375116944,0.0444058841760332
"FEK30_RS05460",291.601130369532,-0.420153129075933,0.166149581836803,-2.52876428836649,0.0114464871434977,0.013668394844134
"FEK30_RS05465",394.898085924925,-0.507216408762682,0.114354347352805,-4.43547989651695,9.18674050704518e-06,1.28952912410714e-05
"FEK30_RS05470",60.3480130784992,-0.836789157231631,0.228490403974639,-3.66225076710228,0.000250008945639035,0.000326083429097698
"FEK30_RS05475",833.483406222003,0.218308294718381,0.161358987639725,1.35293545101937,0.17607625266118,0.192966887705028
"FEK30_RS05480",750.790110970262,0.148915933884376,0.102849395019786,1.44790286666954,0.147644217824195,0.162443461356101
"FEK30_RS05485",1115.127624039,1.71969142737264,0.101544179983373,16.9354011983181,2.46670875672961e-64,1.07209903883326e-63
"FEK30_RS05490",5041.09539703469,0.591183324712308,0.129883634001431,4.5516383126899,5.3229786358927e-06,7.5667939064823e-06
"FEK30_RS05495",2580.47024123166,-1.64198433025492,0.0675565529573772,-24.3053302510992,1.72176527871614e-130,1.49665248916971e-129
"FEK30_RS05500",685.885631444072,-1.47861779668058,0.121544628286793,-12.1652253787118,4.76129396686406e-34,1.31818613385287e-33
"FEK30_RS05505",486.752046147503,-0.41736374135371,0.112480262685185,-3.71055091257963,0.000206808697714252,0.000271254707076941
"FEK30_RS05510",1558.81224883142,0.623923014284495,0.124140733354406,5.02593304732038,5.00990667124864e-07,7.42336091732394e-07
"FEK30_RS05515",5245.03084216519,-0.637426334406407,0.106924118707746,-5.96148317246058,2.49958662145581e-09,4.00477558869766e-09
"FEK30_RS05520",2906.6809422816,0.903693236306296,0.0847273525921599,10.665897241665,1.46973565382367e-26,3.54943062558453e-26
"FEK30_RS05525",1076.96164141731,0.79385012544039,0.0866387156868612,9.16276423475167,5.05846392506191e-20,1.07100155266629e-19
"FEK30_RS05530",5462.23668613537,-1.29442380344027,0.0515040682705717,-25.1324574330739,2.1980951926361e-139,2.05082281472948e-138
"FEK30_RS05535",1249.03183954596,0.675845428287252,0.0807181810533991,8.37290210789248,5.6216303274708e-17,1.11674544262532e-16
"FEK30_RS05540",15781.0435424121,-0.975859653155371,0.0722939550151767,-13.4984958694058,1.59601353011654e-41,5.03067778242815e-41
"FEK30_RS05545",651.849915105671,-0.122599165332849,0.0877500770726832,-1.39714025813676,0.16237139767558,0.178296407255374
"FEK30_RS05550",38.5545613136138,-0.621180314888961,0.276420896179315,-2.24722632577676,0.0246255665450261,0.0286837123427083
"FEK30_RS05555",630.642771823734,-0.478243561069929,0.110575365146331,-4.32504618399442,1.52499909219241e-05,2.11729784674928e-05
"FEK30_RS05560",2361.22137648982,-1.53268836405858,0.0649441530478014,-23.6000978091202,3.84521097541116e-123,3.11963638265966e-122
"FEK30_RS05565",184.157010691858,1.37170519096293,0.215739761971642,6.3581473272564,2.04201575900365e-10,3.40823023819392e-10
"FEK30_RS05570",172.633003343965,-1.83704295229882,0.502665686724953,-3.65460185728573,0.00025758138839506,0.00033564725610697
"FEK30_RS05575",381.783068091789,-1.23987640682032,0.632383056443962,-1.96064140900997,0.0499208683094793,0.0570553329515037
"FEK30_RS05580",160.887369808472,-1.90864264470763,0.479706478663822,-3.97877187321709,6.92721676443414e-05,9.32625287332908e-05
"FEK30_RS05585",685.381997340103,4.03698454198332,0.130918816184381,30.835785562694,8.68791187617742e-209,1.44746817508456e-207
"FEK30_RS05590",254.121960806016,1.34846782382909,0.194587600734559,6.92987538126114,4.21211502940465e-12,7.47603675796043e-12
"FEK30_RS05595",125.368953787409,1.60227105480666,0.23534189727582,6.80826947242972,9.87797126605041e-12,1.73019033627504e-11
"FEK30_RS05600",518.921048528526,2.11329627411758,0.140762037276597,15.0132543902086,6.01239291289382e-51,2.13562027451647e-50
"FEK30_RS05605",6639.50249726333,2.41451532247534,0.101624431084761,23.7592013721728,8.82674895980359e-125,7.30948826582552e-124
"FEK30_RS05610",2010.19147173902,1.87008203471886,0.111297351247272,16.8025744886242,2.33677435259222e-63,1.00470528616062e-62
"FEK30_RS05615",859.046913072961,1.08264584611349,0.097979632109543,11.0497031148583,2.1994102195216e-28,5.53610539967711e-28
"FEK30_RS05620",228.967076206351,-2.68974639090184,0.178620999180985,-15.0583996463735,3.04058533294536e-51,1.0883118090683e-50
"FEK30_RS05625",533.979903158668,0.373969530765136,0.130979062778729,2.85518557570461,0.00430116884525254,0.00529884313286174
"FEK30_RS05630",921.323086616845,1.21315567468923,0.0809912098755751,14.9788560579965,1.00939474244365e-50,3.57632390392376e-50
"FEK30_RS05635",795.003527759859,-0.62534527942426,0.0955569791732687,-6.5442135659223,5.98092766020422e-11,1.01581410927862e-10
"FEK30_RS05640",521.142088951801,-0.17437840568079,0.0867811992367827,-2.00940304137764,0.0444944079539557,0.0511457280752041
"FEK30_RS05645",1710.67166992149,1.20126347360203,0.0733308310754687,16.3814245111411,2.59591566425891e-60,1.07484732903265e-59
"FEK30_RS05650",8610.98707428164,0.18562755465204,0.0674428747655532,2.7523671744024,0.00591661423854166,0.00720026228420787
"FEK30_RS05655",869.695531461275,1.58112225421224,0.166207868891764,9.51292056600448,1.85383300296838e-21,4.0380378017965e-21
"FEK30_RS05660",2519.68434472027,1.42263464950275,0.0742737569131512,19.1539341569357,8.97438032012163e-82,4.71281247955356e-81
"FEK30_RS05665",3584.94040935921,3.82081007365617,0.149159391576069,25.615618522469,1.02202440878024e-144,1.00373555093891e-143
"FEK30_RS05670",2463.95055418856,1.62923501778447,0.0988989580805435,16.4737328825812,5.66633847103519e-61,2.36364849186699e-60
"FEK30_RS05675",11269.1183978606,2.66412297766237,0.0693367640270246,38.4229494272909,0,0
"FEK30_RS05680",565.954739945245,-0.962100737923552,0.10295613017189,-9.34476399139397,9.20946315822152e-21,1.98134414910546e-20
